soma_dist,p_connect,p_connect_std,edge_order
58.1774904244951,0.06517690875232775,2148.0,6085
58.196123975742594,0.06517690875232775,2148.0,4605
58.196123975742594,0.06517690875232775,2148.0,10601
58.20534339959838,0.06477166821994408,2146.0,9369
58.20534339959838,0.06477166821994408,2146.0,2174
58.20534339959838,0.06477166821994408,2146.0,11306
58.20534339959838,0.06477166821994408,2146.0,9561
58.20534339959838,0.06477166821994408,2146.0,12124
58.20534339959838,0.06477166821994408,2146.0,2749
58.20534339959838,0.06477166821994408,2146.0,9770
58.20534339959838,0.06477166821994408,2146.0,10098
58.20534339959838,0.06477166821994408,2146.0,10665
58.20534339959838,0.06477166821994408,2146.0,11756
58.214768060185456,0.06471135940409684,2148.0,7683
58.214768060185456,0.06471135940409684,2148.0,10409
58.214768060185456,0.06471135940409684,2148.0,3365
58.214768060185456,0.06471135940409684,2148.0,7290
58.23337844362459,0.06471135940409684,2148.0,10368
58.23337844362459,0.06471135940409684,2148.0,3173
58.33542047689018,0.06477166821994408,2146.0,817
58.33542047689018,0.06477166821994408,2146.0,5287
58.34457365158337,0.06436567164179105,2144.0,10599
58.34457365158337,0.06436567164179105,2144.0,4385
58.34457365158337,0.06436567164179105,2144.0,2427
58.34457365158337,0.06436567164179105,2144.0,791
58.34457365158337,0.06436567164179105,2144.0,6066
58.34457365158337,0.06436567164179105,2144.0,1814
58.372761042955254,0.06430568499534017,2146.0,5263
58.372761042955254,0.06430568499534017,2146.0,10387
58.38189242838992,0.06436567164179105,2144.0,459
58.38189242838992,0.06436567164179105,2144.0,2204
58.38189242838992,0.06436567164179105,2144.0,666
58.38189242838992,0.06436567164179105,2144.0,776
58.38189242838992,0.06436567164179105,2144.0,5296
58.38189242838992,0.06436567164179105,2144.0,1807
58.39141141222631,0.06430568499534017,2146.0,419
58.39141141222631,0.06430568499534017,2146.0,9903
58.39141141222631,0.06430568499534017,2146.0,2126
58.39141141222631,0.06430568499534017,2146.0,4089
58.40092522199991,0.06424581005586592,2148.0,306
58.40092522199991,0.06424581005586592,2148.0,9572
58.428687298872305,0.06430568499534017,2146.0,10375
58.428687298872305,0.06430568499534017,2146.0,3943
58.428687298872305,0.06430568499534017,2146.0,11037
58.428687298872305,0.06430568499534017,2146.0,4169
58.437805748235924,0.06436567164179105,2144.0,12159
58.437805748235924,0.06436567164179105,2144.0,6599
58.45605575921041,0.06355140186915888,2140.0,4489
58.45605575921041,0.06355140186915888,2140.0,9940
58.49307122881621,0.06367041198501873,2136.0,904
58.49307122881621,0.06367041198501873,2136.0,2758
58.502630869539374,0.06407857811038353,2138.0,8263
58.502630869539374,0.06407857811038353,2138.0,1504
58.52172678659551,0.06395891690009337,2142.0,6982
58.52172678659551,0.06395891690009337,2142.0,5782
58.52172678659551,0.06395891690009337,2142.0,1903
58.52172678659551,0.06395891690009337,2142.0,3757
58.54040064276455,0.06395891690009337,2142.0,11940
58.54040064276455,0.06395891690009337,2142.0,6707
58.55867538999877,0.06407857811038353,2138.0,10258
58.55867538999877,0.06407857811038353,2138.0,3172
58.568224711339894,0.06401869158878505,2140.0,9009
58.568224711339894,0.06401869158878505,2140.0,11081
58.63388781479668,0.06395891690009337,2142.0,4191
58.63388781479668,0.06395891690009337,2142.0,1247
58.63388781479668,0.06395891690009337,2142.0,2349
58.63388781479668,0.06395891690009337,2142.0,4421
58.64304230517684,0.06355140186915888,2140.0,11746
58.64304230517684,0.06355140186915888,2140.0,9565
58.65257713691015,0.06349206349206349,2142.0,2821
58.65257713691015,0.06349206349206349,2142.0,7945
58.65257713691015,0.06349206349206349,2142.0,4367
58.65257713691015,0.06349206349206349,2142.0,8619
58.6712514053927,0.06349206349206349,2142.0,2728
58.6712514053927,0.06349206349206349,2142.0,9814
58.69030092935448,0.06337371854613234,2146.0,2926
58.69030092935448,0.06337371854613234,2146.0,7396
58.70858204495938,0.06302521008403361,2142.0,11515
58.70858204495938,0.06302521008403361,2142.0,8353
58.71810728887995,0.06343283582089553,2144.0,4517
58.71810728887995,0.06343283582089553,2144.0,810
58.71810728887995,0.06343283582089553,2144.0,3170
58.71810728887995,0.06343283582089553,2144.0,10038
58.7272473443307,0.06349206349206349,2142.0,6286
58.7272473443307,0.06349206349206349,2142.0,1816
58.7272473443307,0.06349206349206349,2142.0,4082
58.7272473443307,0.06349206349206349,2142.0,1356
58.75543748727109,0.06389925373134328,2144.0,11768
58.75543748727109,0.06389925373134328,2144.0,12096
58.79275695332472,0.06389925373134328,2144.0,7828
58.79275695332472,0.06389925373134328,2144.0,2050
58.80192705959115,0.06395891690009337,2142.0,8115
58.80192705959115,0.06395891690009337,2142.0,9533
58.8479114358068,0.06425891181988742,2132.0,1145
58.8479114358068,0.06425891181988742,2132.0,5070
58.8479114358068,0.06425891181988742,2132.0,6030
58.8479114358068,0.06425891181988742,2132.0,10064
58.85746280021646,0.06419868791002811,2134.0,2311
58.85746280021646,0.06419868791002811,2134.0,130
58.85746280021646,0.06419868791002811,2134.0,9290
58.85746280021646,0.06419868791002811,2134.0,5583
58.85746280021646,0.06419868791002811,2134.0,1790
58.85746280021646,0.06419868791002811,2134.0,3426
58.90448317327784,0.06413857677902622,2136.0,4662
58.90448317327784,0.06413857677902622,2136.0,4772
58.91400145955971,0.06407857811038353,2138.0,7612
58.91400145955971,0.06407857811038353,2138.0,2488
58.93302483454403,0.06442577030812324,2142.0,9718
58.93302483454403,0.06442577030812324,2142.0,4267
59.00770049804892,0.06535947712418301,2142.0,3829
59.00770049804892,0.06535947712418301,2142.0,9934
59.01717908646301,0.06529850746268656,2144.0,7437
59.01717908646301,0.06529850746268656,2144.0,7547
59.035836495610326,0.06529850746268656,2144.0,4622
59.035836495610326,0.06529850746268656,2144.0,261
59.035836495610326,0.06529850746268656,2144.0,1930
59.035836495610326,0.06529850746268656,2144.0,6727
59.06344467989388,0.06501403180542563,2138.0,2553
59.06344467989388,0.06501403180542563,2138.0,2663
59.11030385053778,0.06495327102803738,2140.0,10286
59.11030385053778,0.06495327102803738,2140.0,6252
59.165972169722174,0.0647279549718574,2132.0,9397
59.165972169722174,0.0647279549718574,2132.0,5254
59.18472790340664,0.0647279549718574,2132.0,8311
59.18472790340664,0.0647279549718574,2132.0,6784
59.212456485216386,0.06396989651928504,2126.0,9442
59.212456485216386,0.06396989651928504,2126.0,10315
59.212456485216386,0.06396989651928504,2126.0,3838
59.212456485216386,0.06396989651928504,2126.0,10924
59.22170660081662,0.064030131826742,2124.0,8031
59.22170660081662,0.064030131826742,2124.0,182
59.278203045221474,0.06497175141242938,2124.0,361
59.278203045221474,0.06497175141242938,2124.0,3523
59.29704707551142,0.06497175141242938,2124.0,2289
59.29704707551142,0.06497175141242938,2124.0,9920
59.34398321856429,0.06550424128180961,2122.0,9544
59.34398321856429,0.06550424128180961,2122.0,9325
59.39096744019639,0.06556603773584906,2120.0,1862
59.39096744019639,0.06556603773584906,2120.0,11346
59.40055054509241,0.06550424128180961,2122.0,11783
59.40055054509241,0.06550424128180961,2122.0,1536
59.40055054509241,0.06550424128180961,2122.0,5198
59.40055054509241,0.06550424128180961,2122.0,3126
59.410123546317166,0.06544256120527307,2124.0,49
59.410123546317166,0.06544256120527307,2124.0,5500
59.495125938831,0.06525821596244132,2130.0,1487
59.495125938831,0.06525821596244132,2130.0,6393
59.52319848606109,0.06531954887218046,2128.0,9761
59.52319848606109,0.06531954887218046,2128.0,8997
59.53249797444094,0.06538099717779869,2126.0,11670
59.53249797444094,0.06538099717779869,2126.0,1205
59.53249797444094,0.06538099717779869,2126.0,9870
59.53249797444094,0.06538099717779869,2126.0,8888
59.53249797444094,0.06538099717779869,2126.0,7913
59.53249797444094,0.06538099717779869,2126.0,11511
59.579227484122825,0.06556603773584906,2120.0,2576
59.579227484122825,0.06556603773584906,2120.0,5193
59.63615389352882,0.06578947368421052,2128.0,1284
59.63615389352882,0.06578947368421052,2128.0,8261
59.645455102390336,0.0658513640639699,2126.0,4807
59.645455102390336,0.0658513640639699,2126.0,8623
59.67376256321595,0.06578947368421052,2128.0,10074
59.67376256321595,0.06578947368421052,2128.0,7130
59.68327957865992,0.06572769953051644,2130.0,5701
59.68327957865992,0.06572769953051644,2130.0,10171
59.692784362834814,0.06566604127579738,2132.0,1555
59.692784362834814,0.06566604127579738,2132.0,1774
59.74907137344945,0.06566604127579738,2132.0,404
59.74907137344945,0.06566604127579738,2132.0,8253
59.74907137344945,0.06566604127579738,2132.0,6960
59.74907137344945,0.06566604127579738,2132.0,3362
59.74907137344945,0.06566604127579738,2132.0,8085
59.74907137344945,0.06566604127579738,2132.0,6122
59.758334592350664,0.06572769953051644,2130.0,12137
59.758334592350664,0.06572769953051644,2130.0,4179
59.78618589916857,0.06591337099811675,2124.0,6844
59.78618589916857,0.06591337099811675,2124.0,2701
59.804805145695994,0.0660377358490566,2120.0,55
59.804805145695994,0.0660377358490566,2120.0,6160
59.83278131476072,0.06575212866603596,2114.0,8452
59.83278131476072,0.06575212866603596,2114.0,10306
59.83278131476072,0.06575212866603596,2114.0,6181
59.83278131476072,0.06575212866603596,2114.0,2365
59.83278131476072,0.06575212866603596,2114.0,9595
59.83278131476072,0.06575212866603596,2114.0,2836
59.85196611392039,0.06562795089707271,2118.0,7094
59.85196611392039,0.06562795089707271,2118.0,6003
59.88067674120441,0.06544256120527307,2124.0,3018
59.88067674120441,0.06544256120527307,2124.0,5417
59.955979297267916,0.06497175141242938,2124.0,10201
59.955979297267916,0.06497175141242938,2124.0,9001
59.955979297267916,0.06497175141242938,2124.0,12147
59.955979297267916,0.06497175141242938,2124.0,5279
59.955979297267916,0.06497175141242938,2124.0,4825
59.955979297267916,0.06497175141242938,2124.0,10603
59.955979297267916,0.06497175141242938,2124.0,1698
59.955979297267916,0.06497175141242938,2124.0,5405
59.96554256456798,0.06491063029162747,2126.0,2617
59.96554256456798,0.06491063029162747,2126.0,9703
59.97479717527872,0.06450094161958568,2124.0,10816
59.97479717527872,0.06450094161958568,2124.0,4057
59.97479717527872,0.06450094161958568,2124.0,2720
59.97479717527872,0.06450094161958568,2124.0,8934
60.00287385956838,0.0645617342130066,2122.0,8433
60.00287385956838,0.0645617342130066,2122.0,8105
60.00287385956838,0.0645617342130066,2122.0,6186
60.00287385956838,0.0645617342130066,2122.0,2915
60.00287385956838,0.0645617342130066,2122.0,9945
60.00287385956838,0.0645617342130066,2122.0,5039
60.03165413178743,0.0643796992481203,2128.0,3572
60.03165413178743,0.0643796992481203,2128.0,5862
60.05045091701633,0.0643796992481203,2128.0,11502
60.05045091701633,0.0643796992481203,2128.0,6923
60.05968001261753,0.06444026340545625,2126.0,10585
60.05968001261753,0.06444026340545625,2126.0,2845
60.08771954494366,0.06497175141242938,2124.0,1280
60.08771954494366,0.06497175141242938,2124.0,7821
60.10655254533574,0.06497175141242938,2124.0,11702
60.10655254533574,0.06497175141242938,2124.0,4725
60.10655254533574,0.06497175141242938,2124.0,7251
60.10655254533574,0.06497175141242938,2124.0,11285
60.162770763069524,0.06509433962264151,2120.0,4125
60.162770763069524,0.06509433962264151,2120.0,6197
60.181336506473436,0.06521739130434782,2116.0,8030
60.181336506473436,0.06521739130434782,2116.0,72
60.181336506473436,0.06521739130434782,2116.0,2514
60.181336506473436,0.06521739130434782,2116.0,10472
60.181336506473436,0.06521739130434782,2116.0,1872
60.181336506473436,0.06521739130434782,2116.0,236
60.181336506473436,0.06521739130434782,2116.0,2036
60.181336506473436,0.06521739130434782,2116.0,6288
60.20023641916056,0.06521739130434782,2116.0,9260
60.20023641916056,0.06521739130434782,2116.0,2283
60.21914300728843,0.06521739130434782,2116.0,782
60.21914300728843,0.06521739130434782,2116.0,1437
60.21914300728843,0.06521739130434782,2116.0,8061
60.21914300728843,0.06521739130434782,2116.0,3482
60.228832721106954,0.06515580736543909,2118.0,1098
60.228832721106954,0.06515580736543909,2118.0,11999
60.27586381355672,0.06521739130434782,2116.0,2448
60.27586381355672,0.06521739130434782,2116.0,3212
60.285553414893755,0.06515580736543909,2118.0,9447
60.285553414893755,0.06515580736543909,2118.0,10865
60.285553414893755,0.06515580736543909,2118.0,5659
60.285553414893755,0.06515580736543909,2118.0,5440
60.304941542098,0.06503298774740811,2122.0,10015
60.304941542098,0.06503298774740811,2122.0,640
60.31461864550522,0.06497175141242938,2124.0,3279
60.31461864550522,0.06497175141242938,2124.0,9929
60.3619573401501,0.06538099717779869,2126.0,9238
60.3619573401501,0.06538099717779869,2126.0,12073
60.37162595802863,0.06531954887218046,2128.0,4781
60.37162595802863,0.06531954887218046,2128.0,5763
60.39957840514782,0.06538099717779869,2126.0,4393
60.39957840514782,0.06538099717779869,2126.0,11479
60.46559963473178,0.0662593984962406,2128.0,6698
60.46559963473178,0.0662593984962406,2128.0,10950
60.46559963473178,0.0662593984962406,2128.0,6405
60.46559963473178,0.0662593984962406,2128.0,2807
60.49354087510343,0.0658513640639699,2126.0,974
60.49354087510343,0.0658513640639699,2126.0,10458
60.49354087510343,0.0658513640639699,2126.0,2437
60.49354087510343,0.0658513640639699,2126.0,1891
60.53979526672893,0.0660377358490566,2120.0,7904
60.53979526672893,0.0660377358490566,2120.0,10521
60.56904082404349,0.0658513640639699,2126.0,466
60.56904082404349,0.0658513640639699,2126.0,2974
60.57876256006758,0.06578947368421052,2128.0,667
60.57876256006758,0.06578947368421052,2128.0,886
60.58785318354576,0.0658513640639699,2126.0,9556
60.58785318354576,0.0658513640639699,2126.0,10756
60.606686108828974,0.06679209783631232,2126.0,9933
60.606686108828974,0.06679209783631232,2126.0,3719
60.64370720109576,0.06691800188501414,2122.0,5261
60.64370720109576,0.06691800188501414,2122.0,10167
60.64370720109576,0.06691800188501414,2122.0,10257
60.64370720109576,0.06691800188501414,2122.0,3062
60.68073161420953,0.06704438149197356,2118.0,3681
60.68073161420953,0.06704438149197356,2118.0,5753
60.690527165715686,0.0669811320754717,2120.0,9665
60.690527165715686,0.0669811320754717,2120.0,10647
60.70030717287129,0.06691800188501414,2122.0,6606
60.70030717287129,0.06691800188501414,2122.0,719
60.73673434494103,0.06669820245979187,2114.0,767
60.73673434494103,0.06669820245979187,2114.0,11886
60.73673434494103,0.06669820245979187,2114.0,4319
60.73673434494103,0.06669820245979187,2114.0,3228
60.73673434494103,0.06669820245979187,2114.0,5335
60.73673434494103,0.06669820245979187,2114.0,6208
60.76544233860569,0.0666351606805293,2116.0,1331
60.76544233860569,0.0666351606805293,2116.0,1221
60.80323555606561,0.0666351606805293,2116.0,10481
60.80323555606561,0.0666351606805293,2116.0,3504
60.80323555606561,0.0666351606805293,2116.0,318
60.80323555606561,0.0666351606805293,2116.0,10892
60.81232488193656,0.06669820245979187,2114.0,3881
60.81232488193656,0.06669820245979187,2114.0,3444
60.822150517936386,0.0666351606805293,2116.0,8236
60.822150517936386,0.0666351606805293,2116.0,10744
60.822150517936386,0.0666351606805293,2116.0,46
60.822150517936386,0.0666351606805293,2116.0,5170
60.868363969830526,0.06729857819905213,2110.0,5003
60.868363969830526,0.06729857819905213,2110.0,5985
60.88660131633874,0.06742640075973409,2106.0,7539
60.88660131633874,0.06742640075973409,2106.0,6557
60.88660131633874,0.06742640075973409,2106.0,8002
60.88660131633874,0.06742640075973409,2106.0,9202
60.89647167606831,0.06736242884250475,2108.0,89
60.89647167606831,0.06736242884250475,2108.0,9900
60.94355937102604,0.06742640075973409,2106.0,1995
60.94355937102604,0.06742640075973409,2106.0,1667
61.00117991690232,0.06872037914691943,2110.0,8186
61.00117991690232,0.06872037914691943,2110.0,5133
61.020142273557155,0.06872037914691943,2110.0,3180
61.020142273557155,0.06872037914691943,2110.0,11138
61.03910155407821,0.06872037914691943,2110.0,9240
61.03910155407821,0.06872037914691943,2110.0,83
61.09473415820572,0.06850618458610847,2102.0,7110
61.09473415820572,0.06850618458610847,2102.0,7874
61.11439509994281,0.06837606837606838,2106.0,1115
61.11439509994281,0.06837606837606838,2106.0,1770
61.11439509994281,0.06837606837606838,2106.0,4918
61.11439509994281,0.06837606837606838,2106.0,8734
61.11439509994281,0.06837606837606838,2106.0,2493
61.11439509994281,0.06837606837606838,2106.0,8162
61.23816434096848,0.06783681214421253,2108.0,3802
61.23816434096848,0.06783681214421253,2108.0,6964
61.24737097685904,0.06790123456790123,2106.0,2225
61.24737097685904,0.06790123456790123,2106.0,2880
61.30331783259012,0.06816015252621545,2098.0,6514
61.30331783259012,0.06816015252621545,2098.0,2698
61.313142565460375,0.0680952380952381,2100.0,5348
61.313142565460375,0.0680952380952381,2100.0,7638
61.313142565460375,0.0680952380952381,2100.0,5426
61.313142565460375,0.0680952380952381,2100.0,4008
61.313142565460375,0.0680952380952381,2100.0,8534
61.313142565460375,0.0680952380952381,2100.0,7116
61.342003375973775,0.06803044719314938,2102.0,227
61.342003375973775,0.06803044719314938,2102.0,882
61.342003375973775,0.06803044719314938,2102.0,2515
61.342003375973775,0.06803044719314938,2102.0,10582
61.36104228214119,0.06803044719314938,2102.0,10347
61.36104228214119,0.06803044719314938,2102.0,863
61.379460157905044,0.06816015252621545,2098.0,10050
61.379460157905044,0.06816015252621545,2098.0,4490
61.42686956329639,0.06822519083969465,2096.0,11109
61.42686956329639,0.06822519083969465,2096.0,12200
61.446504860041145,0.0680952380952381,2100.0,4634
61.446504860041145,0.0680952380952381,2100.0,1581
61.47534286518895,0.06803044719314938,2102.0,10562
61.47534286518895,0.06803044719314938,2102.0,315
61.50360133573026,0.06857142857142857,2100.0,9301
61.50360133573026,0.06857142857142857,2100.0,6793
61.57001250920735,0.06816015252621545,2098.0,11214
61.57001250920735,0.06816015252621545,2098.0,11651
61.59789560543825,0.06787762906309751,2092.0,406
61.59789560543825,0.06787762906309751,2092.0,8473
61.59789560543825,0.06787762906309751,2092.0,1088
61.59789560543825,0.06787762906309751,2092.0,10899
61.6747267866718,0.06774809160305344,2096.0,10851
61.6747267866718,0.06774809160305344,2096.0,7907
61.69338431854363,0.06787762906309751,2092.0,10868
61.69338431854363,0.06787762906309751,2092.0,9777
61.70273084454686,0.06794258373205742,2090.0,11367
61.70273084454686,0.06794258373205742,2090.0,4172
61.721869605685846,0.06746411483253588,2090.0,9911
61.721869605685846,0.06746411483253588,2090.0,1299
61.769943255116736,0.06787762906309751,2092.0,7676
61.769943255116736,0.06787762906309751,2092.0,9639
61.769943255116736,0.06787762906309751,2092.0,3371
61.769943255116736,0.06787762906309751,2092.0,7950
61.79841058979543,0.06794258373205742,2090.0,6481
61.79841058979543,0.06794258373205742,2090.0,11278
61.79841058979543,0.06794258373205742,2090.0,8277
61.79841058979543,0.06794258373205742,2090.0,3044
61.80773186895187,0.06800766283524905,2088.0,1112
61.80773186895187,0.06800766283524905,2088.0,1440
61.80773186895187,0.06800766283524905,2088.0,3169
61.80773186895187,0.06800766283524905,2088.0,9928
61.86520350102006,0.06800766283524905,2088.0,10318
61.86520350102006,0.06800766283524905,2088.0,9772
61.91258525385827,0.06820365033621517,2082.0,3283
61.91258525385827,0.06820365033621517,2082.0,10369
61.91258525385827,0.06820365033621517,2082.0,12087
61.91258525385827,0.06820365033621517,2082.0,10778
61.94123353588045,0.06826923076923076,2080.0,9182
61.94123353588045,0.06826923076923076,2080.0,5802
61.95066487467086,0.068334937439846,2078.0,4417
61.95066487467086,0.068334937439846,2078.0,1909
61.960468972951304,0.06826923076923076,2080.0,2284
61.960468972951304,0.06826923076923076,2080.0,9370
61.960468972951304,0.06826923076923076,2080.0,5513
61.960468972951304,0.06826923076923076,2080.0,1479
61.97028036554326,0.06820365033621517,2082.0,12077
61.97028036554326,0.06820365033621517,2082.0,9678
61.989887517235715,0.0685522531160115,2086.0,2263
61.989887517235715,0.0685522531160115,2086.0,7060
62.03798704210097,0.06848659003831417,2088.0,11425
62.03798704210097,0.06848659003831417,2088.0,10552
62.03798704210097,0.06848659003831417,2088.0,9554
62.03798704210097,0.06848659003831417,2088.0,10536
62.04737886679672,0.06807286673058485,2086.0,7072
62.04737886679672,0.06807286673058485,2086.0,3583
62.095169341232975,0.06813819577735125,2084.0,5750
62.095169341232975,0.06813819577735125,2084.0,3351
62.095169341232975,0.06813819577735125,2084.0,4905
62.095169341232975,0.06813819577735125,2084.0,7304
62.114731335775524,0.06800766283524905,2088.0,5190
62.114731335775524,0.06800766283524905,2088.0,2246
62.15302158060203,0.06896551724137931,2088.0,10931
62.15302158060203,0.06896551724137931,2088.0,4608
62.172533341721405,0.06931166347992351,2092.0,3859
62.172533341721405,0.06931166347992351,2092.0,1024
62.172533341721405,0.06931166347992351,2092.0,11036
62.172533341721405,0.06931166347992351,2092.0,4059
62.172533341721405,0.06931166347992351,2092.0,3743
62.172533341721405,0.06931166347992351,2092.0,363
62.172533341721405,0.06931166347992351,2092.0,5430
62.172533341721405,0.06931166347992351,2092.0,4448
62.172533341721405,0.06931166347992351,2092.0,6207
62.172533341721405,0.06931166347992351,2092.0,5225
62.18191405508783,0.06937799043062201,2090.0,4854
62.18191405508783,0.06937799043062201,2090.0,1583
62.19130741611281,0.06944444444444445,2088.0,3234
62.19130741611281,0.06944444444444445,2088.0,4979
62.210108691410056,0.06957773512476008,2084.0,11562
62.210108691410056,0.06957773512476008,2084.0,1424
62.210108691410056,0.06957773512476008,2084.0,8389
62.210108691410056,0.06957773512476008,2084.0,3265
62.219914105039614,0.06951102588686481,2086.0,4527
62.219914105039614,0.06951102588686481,2086.0,1910
62.229268748894455,0.06957773512476008,2084.0,6316
62.229268748894455,0.06957773512476008,2084.0,5116
62.28607664625172,0.06936416184971098,2076.0,8108
62.28607664625172,0.06936416184971098,2076.0,8763
62.28607664625172,0.06936416184971098,2076.0,5593
62.28607664625172,0.06936416184971098,2076.0,10390
62.344205090488366,0.06923076923076923,2080.0,2038
62.344205090488366,0.06923076923076923,2080.0,6508
62.35364026537532,0.06929740134744947,2078.0,5837
62.35364026537532,0.06929740134744947,2078.0,822
62.36307437493656,0.06936416184971098,2076.0,3127
62.36307437493656,0.06936416184971098,2076.0,5308
62.38234832224187,0.06936416184971098,2076.0,7163
62.38234832224187,0.06936416184971098,2076.0,1494
62.392178145761484,0.06929740134744947,2078.0,492
62.392178145761484,0.06929740134744947,2078.0,5834
62.44081491307166,0.0690978886756238,2084.0,9875
62.44081491307166,0.0690978886756238,2084.0,9438
62.45023272762051,0.069164265129683,2082.0,3386
62.45023272762051,0.069164265129683,2082.0,9600
62.46001312406559,0.0690978886756238,2084.0,4433
62.46001312406559,0.0690978886756238,2084.0,3669
62.46001312406559,0.0690978886756238,2084.0,6582
62.46001312406559,0.0690978886756238,2084.0,10289
62.46942942003778,0.069164265129683,2082.0,3885
62.46942942003778,0.069164265129683,2082.0,3995
62.48898763219787,0.06903163950143816,2086.0,9750
62.48898763219787,0.06903163950143816,2086.0,7787
62.49875384548913,0.06896551724137931,2088.0,10264
62.49875384548913,0.06896551724137931,2088.0,3832
62.508510253755595,0.06889952153110047,2090.0,10359
62.508510253755595,0.06889952153110047,2090.0,2183
62.508510253755595,0.06889952153110047,2090.0,6938
62.508510253755595,0.06889952153110047,2090.0,942
62.54683633977915,0.06937799043062201,2090.0,4404
62.54683633977915,0.06937799043062201,2090.0,479
62.54683633977915,0.06937799043062201,2090.0,5842
62.54683633977915,0.06937799043062201,2090.0,1372
62.556229454935426,0.06944444444444445,2088.0,746
62.556229454935426,0.06944444444444445,2088.0,9576
62.57573697912333,0.06931166347992351,2092.0,2336
62.57573697912333,0.06931166347992351,2092.0,2991
62.57573697912333,0.06931166347992351,2092.0,11023
62.57573697912333,0.06931166347992351,2092.0,2629
62.57573697912333,0.06931166347992351,2092.0,7156
62.57573697912333,0.06931166347992351,2092.0,724
62.59486179516607,0.06931166347992351,2092.0,9467
62.59486179516607,0.06931166347992351,2092.0,855
62.59486179516607,0.06931166347992351,2092.0,10266
62.59486179516607,0.06931166347992351,2092.0,4052
62.59486179516607,0.06931166347992351,2092.0,10121
62.59486179516607,0.06931166347992351,2092.0,201
62.604179693763164,0.06937799043062201,2090.0,4615
62.604179693763164,0.06937799043062201,2090.0,11701
62.604179693763164,0.06937799043062201,2090.0,5364
62.604179693763164,0.06937799043062201,2090.0,9398
62.604179693763164,0.06937799043062201,2090.0,9880
62.604179693763164,0.06937799043062201,2090.0,10099
62.61401359691569,0.06931166347992351,2092.0,1498
62.61401359691569,0.06931166347992351,2092.0,7603
62.61401359691569,0.06931166347992351,2092.0,1908
62.61401359691569,0.06931166347992351,2092.0,4307
62.63315397040266,0.06931166347992351,2092.0,3915
62.63315397040266,0.06931166347992351,2092.0,7295
62.671975517077804,0.0691793893129771,2096.0,11996
62.671975517077804,0.0691793893129771,2096.0,768
62.68181785247124,0.06911344137273594,2098.0,9443
62.68181785247124,0.06911344137273594,2098.0,10425
62.691030369851624,0.0691793893129771,2096.0,7061
62.691030369851624,0.0691793893129771,2096.0,2373
62.73958528796579,0.06945765937202664,2102.0,9203
62.73958528796579,0.06945765937202664,2102.0,8112
62.74938252598696,0.06986692015209126,2104.0,2223
62.74938252598696,0.06986692015209126,2104.0,2660
62.74938252598696,0.06986692015209126,2104.0,884
62.74938252598696,0.06986692015209126,2104.0,447
62.74938252598696,0.06986692015209126,2104.0,8023
62.74938252598696,0.06986692015209126,2104.0,11512
62.74938252598696,0.06986692015209126,2104.0,9926
62.74938252598696,0.06986692015209126,2104.0,2949
62.758600318277246,0.06898192197906755,2102.0,11380
62.758600318277246,0.06898192197906755,2102.0,5602
62.80534852571905,0.0691793893129771,2096.0,773
62.80534852571905,0.0691793893129771,2096.0,336
62.80534852571905,0.0691793893129771,2096.0,7040
62.80534852571905,0.0691793893129771,2096.0,63
62.82443043897986,0.06965648854961833,2096.0,9976
62.82443043897986,0.06965648854961833,2096.0,8449
62.86259258945922,0.0691793893129771,2096.0,6747
62.86259258945922,0.0691793893129771,2096.0,4130
62.94906790745047,0.06850618458610847,2102.0,4249
62.94906790745047,0.06850618458610847,2102.0,7738
62.94906790745047,0.06850618458610847,2102.0,8399
62.94906790745047,0.06850618458610847,2102.0,4365
62.95885925872268,0.06844106463878327,2104.0,11453
62.95885925872268,0.06844106463878327,2104.0,1533
62.95885925872268,0.06844106463878327,2104.0,11803
62.95885925872268,0.06844106463878327,2104.0,3736
62.987110854185964,0.06850618458610847,2102.0,542
62.987110854185964,0.06850618458610847,2102.0,11334
62.99689326327724,0.06844106463878327,2104.0,8698
62.99689326327724,0.06844106463878327,2104.0,958
63.025659402071845,0.06790123456790123,2106.0,8398
63.025659402071845,0.06790123456790123,2106.0,4255
63.025659402071845,0.06790123456790123,2106.0,3744
63.025659402071845,0.06790123456790123,2106.0,473
63.025659402071845,0.06790123456790123,2106.0,4985
63.025659402071845,0.06790123456790123,2106.0,3894
63.025659402071845,0.06790123456790123,2106.0,2360
63.025659402071845,0.06790123456790123,2106.0,5631
63.025659402071845,0.06790123456790123,2106.0,10936
63.025659402071845,0.06790123456790123,2106.0,5158
63.03485422617193,0.0679657794676806,2104.0,11226
63.03485422617193,0.0679657794676806,2104.0,761
63.03485422617193,0.0679657794676806,2104.0,4559
63.03485422617193,0.0679657794676806,2104.0,5541
63.03485422617193,0.0679657794676806,2104.0,3864
63.03485422617193,0.0679657794676806,2104.0,1574
63.03485422617193,0.0679657794676806,2104.0,4063
63.03485422617193,0.0679657794676806,2104.0,11476
63.08153333689852,0.06816015252621545,2098.0,5722
63.08153333689852,0.06816015252621545,2098.0,271
63.11911614405778,0.06829035339063992,2094.0,4633
63.11911614405778,0.06829035339063992,2094.0,1471
63.11911614405778,0.06829035339063992,2094.0,7668
63.11911614405778,0.06829035339063992,2094.0,8759
63.19608883283539,0.06768350810295519,2098.0,10505
63.19608883283539,0.06768350810295519,2098.0,6144
63.21454506696855,0.06781279847182425,2094.0,5578
63.21454506696855,0.06781279847182425,2094.0,8740
