neurons,autapses,actual_edges,uni,bi,potential_edges,null
111,0,649,631,9,12210,5465
111,0,676,632,22,12210,5451
111,0,673,629,22,12210,5454
111,0,673,627,23,12210,5455
111,0,680,646,17,12210,5442
111,0,626,580,23,12210,5502
111,0,637,599,19,12210,5487
111,0,626,592,17,12210,5496
111,0,659,613,23,12210,5469
111,0,656,612,22,12210,5471
111,0,711,673,19,12210,5413
111,0,686,660,13,12210,5432
111,0,675,629,23,12210,5453
111,0,637,589,24,12210,5492
111,0,645,611,17,12210,5477
111,0,716,662,27,12210,5416
111,0,631,597,17,12210,5491
111,0,683,629,27,12210,5449
111,0,686,650,18,12210,5437
111,0,641,601,20,12210,5484
111,0,680,640,20,12210,5445
111,0,656,626,15,12210,5464
111,0,633,605,14,12210,5486
111,0,669,631,19,12210,5455
111,0,665,631,17,12210,5457
111,0,646,612,17,12210,5476
111,0,638,590,24,12210,5491
111,0,657,613,22,12210,5470
111,0,606,550,28,12210,5527
111,0,654,622,16,12210,5467
111,0,657,625,16,12210,5464
111,0,696,658,19,12210,5428
111,0,706,658,24,12210,5423
111,0,716,666,25,12210,5414
111,0,665,623,21,12210,5461
111,0,622,584,19,12210,5502
111,0,649,617,16,12210,5472
111,0,681,649,16,12210,5440
111,0,704,656,24,12210,5425
111,0,651,625,13,12210,5467
111,0,667,617,25,12210,5463
111,0,682,656,13,12210,5436
111,0,634,598,18,12210,5489
111,0,681,635,23,12210,5447
111,0,679,639,20,12210,5446
111,0,694,656,19,12210,5430
111,0,660,618,21,12210,5466
111,0,649,621,14,12210,5470
111,0,629,583,23,12210,5499
111,0,674,610,32,12210,5463
111,0,630,582,24,12210,5499
111,0,651,609,21,12210,5475
111,0,672,642,15,12210,5448
111,0,671,619,26,12210,5460
111,0,638,610,14,12210,5481
111,0,677,635,21,12210,5449
111,0,642,600,21,12210,5484
111,0,685,649,18,12210,5438
111,0,700,648,26,12210,5431
111,0,652,618,17,12210,5470
111,0,632,602,15,12210,5488
111,0,675,641,17,12210,5447
111,0,634,602,16,12210,5487
111,0,658,640,9,12210,5456
111,0,707,671,18,12210,5416
111,0,673,635,19,12210,5451
111,0,655,607,24,12210,5474
111,0,638,596,21,12210,5488
111,0,647,619,14,12210,5472
111,0,662,618,22,12210,5465
111,0,666,614,26,12210,5465
111,0,694,654,20,12210,5431
111,0,639,585,27,12210,5493
111,0,633,605,14,12210,5486
111,0,628,576,26,12210,5503
111,0,679,641,19,12210,5445
111,0,631,597,17,12210,5491
111,0,673,639,17,12210,5449
111,0,687,635,26,12210,5444
111,0,650,608,21,12210,5476
111,0,671,613,29,12210,5463
111,0,677,633,22,12210,5450
111,0,652,606,23,12210,5476
111,0,693,647,23,12210,5435
111,0,697,635,31,12210,5439
111,0,702,664,19,12210,5422
111,0,622,576,23,12210,5506
111,0,656,618,19,12210,5468
111,0,679,655,12,12210,5438
111,0,659,629,15,12210,5461
111,0,628,580,24,12210,5501
111,0,674,640,17,12210,5448
111,0,646,612,17,12210,5476
111,0,646,596,25,12210,5484
111,0,658,608,25,12210,5472
111,0,642,610,16,12210,5479
111,0,686,652,17,12210,5436
111,0,703,655,24,12210,5426
111,0,694,656,19,12210,5430
111,0,629,579,25,12210,5501
111,0,665,627,19,12210,5459
111,0,660,630,15,12210,5460
111,0,619,577,21,12210,5507
111,0,668,628,20,12210,5457
111,0,647,615,16,12210,5474
111,0,628,592,18,12210,5495
111,0,658,632,13,12210,5460
111,0,661,613,24,12210,5468
111,0,672,626,23,12210,5456
111,0,650,612,19,12210,5474
111,0,688,658,15,12210,5432
111,0,657,627,15,12210,5463
111,0,677,631,23,12210,5451
111,0,689,651,19,12210,5435
111,0,664,626,19,12210,5460
111,0,639,597,21,12210,5487
111,0,674,636,19,12210,5450
111,0,709,651,29,12210,5425
111,0,644,586,29,12210,5490
111,0,689,641,24,12210,5440
111,0,663,615,24,12210,5466
111,0,693,651,21,12210,5433
111,0,718,670,24,12210,5411
111,0,653,611,21,12210,5473
111,0,610,578,16,12210,5511
111,0,647,599,24,12210,5482
111,0,680,634,23,12210,5448
111,0,675,621,27,12210,5457
111,0,702,648,27,12210,5430
